,date_time,charge_desc,injured,killed,hit_run_lvl,address,lat,lng
9298,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"7000   FRIARS ROAD, San Diego, CA",32.769340586676584,-117.17037162279851
9299,0,"RED OR STOP,VEHICLES STOP AT LIMIT LINE",1,0,0,"0   MIRA MESA BOULEVARD, San Diego, CA",32.9123574,-117.1493366
9300,1,FAILURE TO DRIVE ON RIGHT SIDE OF ROADWAY,0,0,1,"2100   K STREET, San Diego, CA",32.708447,-117.144737
9301,0,UNSAFE SPEED (BASIC SPEED LAW) (I),0,0,1,"1600   LA MARIQUITA SENDA  , San Diego, CA",32.56695,-117.04455
9302,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,0,"1800   CORONADO AVENUE, San Diego, CA",32.576586,-117.094748
9303,1,"ENTRANCE FROM STOP THROUGH HIGHWAY,YIELD UNTIL REASONABLY SAFE",1,0,0,"1600   CHATSWORTH BOULEVARD, San Diego, CA",32.731743,-117.23905
9304,1,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),0,0,1,"17800   MIRASOL  , San Diego, CA",,
9305,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"4800   SANTA MONICA AVENUE, San Diego, CA",32.74571,-117.246926
9306,1,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,0,"6300   MIRAMAR ROAD, San Diego, CA",32.8937308,-117.1186797
9307,1,STARTING PARKED VEHICLES OR BACKING,0,0,0,"2300   NORTHSIDE DRIVE, San Diego, CA",32.782473,-117.126417
9308,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"7700   FAY AVENUE, San Diego, CA",32.843378,-117.274834
9309,1,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),1,0,0,"9400   FRIARS ROAD, San Diego, CA",32.7721825,-117.1579537
9310,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,0,"7600   WESTBROOK AVENUE, San Diego, CA",32.686315,-117.025379
9311,1,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",1,0,0,"2900   LA JOLLA VILLAGE DRIVE, San Diego, CA",32.8741136,-117.2075145
9312,1,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),0,0,0,"8400   CAMINO DEL ORO  , San Diego, CA",32.85877,-117.255282
9313,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,0,"300 W A STREET, San Diego, CA",32.718901,-117.165747
9314,1,SIGNAL LIGHTS:CIRCULAR RED (I),1,0,0,"17500   BERNARDO CENTER DRIVE, San Diego, CA",33.031134018798134,-117.07499805092287
9315,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"1300   GOSHEN STREET, San Diego, CA",32.769574,-117.188074
9316,0,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),0,0,1,"8400   STATION VILLAGE LANE, San Diego, CA",32.773846,-117.144976
9317,1,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",0,0,1,"9000   FRIARS ROAD, San Diego, CA",32.77886775026092,-117.13484975890482
9318,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"12400   RANCHO BERNARDO ROAD, San Diego, CA",33.018715,-117.062631
9319,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"10500   PARKDALE AVENUE, San Diego, CA",32.90818312717296,-117.15457704152404
9320,1,FOLLOWING TOO CLOSELY,0,0,1,"2400   WEST MISSION BAY DRIVE, San Diego, CA",32.7709545,-117.2464838
9321,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"3600   MT ALADIN AVENUE, San Diego, CA",32.807559,-117.183042
9322,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,0,"200   VIA DE SAN YSIDRO  , San Diego, CA",32.550714,-117.045856
9323,0,"RED OR STOP,VEHICLES STOP AT LIMIT LINE",1,0,1,"1500   TORREY PINES ROAD, San Diego, CA",32.8459741,-117.2686472
9324,0,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),0,0,1,"4400   FLORIDA STREET, San Diego, CA",32.757349,-117.143874
9325,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"11000   ROSELLE STREET, San Diego, CA",32.904712,-117.229398
9326,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,0,"3200   EL CAJON BOULEVARD, San Diego, CA",32.7859071,-116.9767298
9327,1,FOLLOWING TOO CLOSELY,1,0,0,"2400   ROSECRANS STREET, San Diego, CA",32.737171,-117.218637
9328,1,"RED OR STOP,VEHICLES STOP AT LIMIT LINE",1,0,0,"1400   01ST AVENUE, San Diego, CA",,
9329,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"1600   BURTON STREET, San Diego, CA",32.774301,-117.172906
9330,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"5400   55TH STREET, San Diego, CA",32.775769,-117.076834
9331,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"1600   CYPRESS AVENUE, San Diego, CA",32.744415,-117.149085
9332,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,0,"15600   CAMINO DEL SUR  , San Diego, CA",32.9758766,-117.1458061
9333,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,FELONY,"100   25TH STREET, San Diego, CA",32.706468,-117.140305
9334,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"8400   PASEO DEL OCASO  , San Diego, CA",32.85922,-117.254549
9335,0,STOP REQUIREMENTS STATE STOP LINE,1,0,0,"1600   KETTNER BOULEVARD, San Diego, CA",32.722064,-117.169268
9336,1,PEDESTRIANS OUTSIDE CROSSWALKS,1,0,0,"7200   LINDA VISTA ROAD, San Diego, CA",32.790888,-117.166647
9337,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"2100   WESTPORT STREET, San Diego, CA",32.679802,-117.06501
9338,1,SIGNAL LIGHTS:CIRCULAR GREEN (I),0,0,0,"11100   RANCHO CARMEL DRIVE, San Diego, CA",32.979055,-117.082101
9339,1,PASS ON THE RIGHT SAFELY,0,0,0,"0   MIRA MESA BOULEVARD, San Diego, CA",32.9123574,-117.1493366
9340,1,DRIVE ACROSS DIVIDING SECTION,1,0,0,"1300   HOTEL SOUTH CIRCLE, San Diego, CA",32.75842045,-117.17046931674109
9341,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"12500   CARMEL MTN ROAD, San Diego, CA",32.9654983,-117.1197029
9342,0,STARTING PARKED VEHICLES OR BACKING,0,0,0,"4400   RUFFIN ROAD, San Diego, CA",32.82079250713769,-117.12744928327464
9343,0,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),0,0,0,"8100   BALBOA AVENUE, San Diego, CA",32.821869,-117.148727
9344,0,FOLLOWING TOO CLOSELY (I),1,0,0,"4300   EL CAJON BOULEVARD, San Diego, CA",32.75553165,-117.10135282845971
9345,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,0,"1000 W WEST BRIARFIELD DRIVE, San Diego, CA",32.791555,-117.250078
9346,1,YIELD RIGHT OF WAY TO PEDESTRIANS,1,0,0,"9400   SCRANTON ROAD, San Diego, CA",32.892818,-117.201635
9347,1,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",0,0,0,"6100   BALBOA AVENUE, San Diego, CA",32.8178529,-117.1857651
9348,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"3500   ROSECRANS STREET, San Diego, CA",32.749807,-117.206126
9349,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"1200   SCOTT STREET, San Diego, CA",32.722091,-117.229915
9350,0,FAIL TO SET BRAKE:UNATTENDED MOT VEH (I),0,0,1,"9800   AERO DRIVE, San Diego, CA",32.80930393682774,-117.11769073612606
9351,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"3800   06TH AVENUE, San Diego, CA",,
9352,1,YIELD RIGHT OF WAY TO PEDESTRIANS,1,0,0,"3000   BROADWAY  , San Diego, CA",32.7158245,-117.1363259
9353,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"2100   BACON STREET, San Diego, CA",32.750362,-117.248165
9354,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"0   52ND STREET, San Diego, CA",32.7461611,-117.0837432
9355,1,SIGNAL LIGHTS:CIRCULAR GREEN (I),1,0,0,"0   FRIARS ROAD, San Diego, CA",32.7721825,-117.1579537
9356,0,FOLLOWING TOO CLOSELY,0,0,0,"5400   RESERVOIR DRIVE, San Diego, CA",32.773956,-117.056219
9357,1,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,0,"2200   VIA DE LA VALLE  , San Diego, CA",32.9803696,-117.2508502
9358,1,RIGHT-OF-WAY:DRVR YIELD TO PEDESTRIAN IN CROSSWALK (I),1,0,0,"3600   MIDWAY DRIVE, San Diego, CA",32.75187040372461,-117.21455859538676
9359,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,0,"1400   BROADWAY  , San Diego, CA",32.71601205,-117.15173397099436
9360,1,RIGHT TURNS AT INTERSECTIONS,0,0,1,"3300   NATIONAL AVENUE, San Diego, CA",32.696059,-117.123029
9361,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"9900   HIBERT STREET, San Diego, CA",32.91391664737276,-117.11291071306603
9362,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"4800   EL CAJON BOULEVARD, San Diego, CA",32.7859071,-116.9767298
9363,0,STOP REQUIREMENTS STATE STOP LINE,0,0,0,"1900   GARNET AVENUE, San Diego, CA",32.801111,-117.235223
9364,1,LEFT TURN YIELD UNTIL SAFE OR U-TURN,1,0,0,"1800   BROADWAY  , San Diego, CA",32.7158245,-117.1363259
9365,1,TEXT MESSAGING WHILE DRIVING,1,0,0,"4400   MISSION BOULEVARD, San Diego, CA",32.802624,-117.257347
9366,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,0,"3700   04TH AVENUE, San Diego, CA",,
9367,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"4900   CONVOY STREET, San Diego, CA",32.8212569,-117.1549964
9368,1,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",1,0,0,"700   WASHINGTON STREET, San Diego, CA",33.07316067569637,-116.87133799933122
9369,1,ENTERING HWY FROM PRIVATE ROAD OR DRIVEWAY,1,0,0,"7800   PARADISE VALLEY ROAD, San Diego, CA",32.696369659951365,-117.02791738706188
9370,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,0,"600 S WOODMAN STREET, San Diego, CA",32.7003507,-117.0545373
9371,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"4600   CONVOY STREET, San Diego, CA",32.823708,-117.155279
9372,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"5400   KEARNY MESA ROAD, San Diego, CA",32.832955,-117.143639
9373,1,ENTERING HWY FROM PRIVATE ROAD OR DRIVEWAY,0,0,0,"0   HANIMAN DRIVE, San Diego, CA",32.727474,-117.082787
9374,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"9800   PASEO MONTRIL  , San Diego, CA",32.94651,-117.109299
9375,1,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),0,0,0,"2900   WEBSTER AVENUE, San Diego, CA",32.704377,-117.131576
9376,0,DUI DRUG:CAUSING BODILY INJURY (F),1,0,0,"2000   PERSHING DRIVE, San Diego, CA",32.72658486848926,-117.14195194557291
9377,1,"ENTRANCE FROM STOP THROUGH HIGHWAY,YIELD UNTIL REASONABLY SAFE",1,0,0,"1500   F STREET, San Diego, CA",32.7169643,-117.1700668
9378,1,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",1,0,0,"3500   ACWORTH AVENUE, San Diego, CA",32.805434,-117.181101
9379,1,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",1,0,0,"6000   MT AGUILAR DRIVE, San Diego, CA",32.817513165957784,-117.17706349923078
9380,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,0,"2500   LANING ROAD, San Diego, CA",32.726892,-117.218026
9381,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"2200   ABBOTT STREET, San Diego, CA",32.753861,-117.247802
9382,0,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",1,0,0,"0   CORONADO AVENUE, San Diego, CA",32.692795,-117.191132
9383,1,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),0,0,1,"8300   FLANDERS DRIVE, San Diego, CA",32.90667281490197,-117.14463465116982
9384,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,0,"5700   CARMEL VALLEY ROAD, San Diego, CA",32.9655945,-117.1843702
9385,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"1200   UNION STREET, San Diego, CA",32.718252,-117.165698
9386,1,YIELD RIGHT OF WAY TO PEDESTRIANS,1,0,0,"2900   CORONADO AVENUE, San Diego, CA",32.576679,-117.069366
9387,1,LANED ROADWAYS - STRADDLING OR UNSAFE CHANGING,1,0,1,"300 W CALLE PRIMERA  , San Diego, CA",32.5521392152974,-117.04846392604979
9388,1,FAILED TO STOP FOR STOP SIGN (I),1,0,1,"8000   ARJONS DRIVE, San Diego, CA",32.894523,-117.146598
9389,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"4600   EL CAJON BOULEVARD, San Diego, CA",32.756087,-117.095534
9390,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,FELONY,"7300   LINDA VISTA ROAD, San Diego, CA",32.8020723,-117.1573307
9391,0,STARTING PARKED VEHICLES OR BACKING,1,0,0,"5500   BALBOA AVENUE, San Diego, CA",32.8178529,-117.1857651
9392,1,FOLLOWING TOO CLOSELY,1,0,0,"5300   IMPERIAL AVENUE, San Diego, CA",32.706734,-117.080612
9393,1,PARKING BRAKE OPERATIONS (I),0,0,1,"2500   SUMAC DRIVE, San Diego, CA",32.732116,-117.102266
9394,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"1400   CAM DEL RIO SOUTH  , San Diego, CA",19.8210102,-90.53181
9395,0,LEFT TURNS AT INTERSECTIONS,1,0,0,"0   01ST AVENUE, San Diego, CA",,
9396,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"4100   32ND STREET, San Diego, CA",32.752342,-117.12532
9397,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"9800   CARROLL CANYON ROAD, San Diego, CA",32.90356012401905,-117.11429708913082
9398,1,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,0,"10300   FRIARS ROAD, San Diego, CA",32.7721825,-117.1579537
9399,1,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",0,0,1,"14600   CAM DEL NORTE  , San Diego, CA",,
9400,0,PEDESTRIANS OUTSIDE CROSSWALKS,1,0,1,"5400   REDWOOD STREET, San Diego, CA",32.737767,-117.078518
9401,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"3700   CAM DEL RIO SOUTH  , San Diego, CA",19.818997,-90.5359467
9402,0,FOLLOWING TOO CLOSELY,1,0,0,"0   54TH STREET, San Diego, CA",32.7251849,-117.0836826
9403,1,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",0,0,1,"9400   CABOT DRIVE, San Diego, CA",32.891884512687966,-117.14416592643686
9404,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"2600   44TH STREET, San Diego, CA",32.733424,-117.099861
9405,1,RIGHT-OF-WAY:FROM STOP INTERSECTION (I),1,0,0,"0   TORREY PINES ROAD, San Diego, CA",32.8459741,-117.2686472
9406,1,FOLLOWING TOO CLOSELY (I),1,0,0,"4300   43RD STREET, San Diego, CA",32.755247,-117.101976
9407,0,LIGHTING DURING DARKNESS,1,0,1,"3800   VOLTAIRE STREET, San Diego, CA",32.741063,-117.230372
9408,0,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),0,0,1,"3800   CAMINO DEL RIO WEST  , San Diego, CA",32.754066,-117.205088
9409,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,0,"5100   ROSWELL STREET, San Diego, CA",32.711699,-117.084315
9410,1,TRAFFIC CONTROL DEV:DRVR FAILURE TO OBEY (I),1,0,0,"600   17TH STREET, San Diego, CA",32.711657,-117.148647
9411,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,0,"6500   AKINS AVENUE, San Diego, CA",32.711024,-117.057924
9412,1,YIELD RIGHT OF WAY TO PEDESTRIANS,1,0,0,"2200   HARRISON AVENUE, San Diego, CA",32.701271,-117.135961
9413,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"6400   SKYLINE DRIVE, San Diego, CA",32.701424,-117.060652
9414,1,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),0,0,1,"3800   MARQUETTE PLACE, San Diego, CA",32.7516908,-117.2198309
9415,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"600   MERLIN DRIVE, San Diego, CA",32.711394,-117.071148
9416,1,STARTING PARKED VEHICLES OR BACKING,0,0,1,"5900   LINDA VISTA ROAD, San Diego, CA",32.8020723,-117.1573307
9417,1,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),0,0,1,"4300   FLORIDA STREET, San Diego, CA",32.755378,-117.143867
9418,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,1,"7000   FRIARS ROAD, San Diego, CA",32.769340586676584,-117.17037162279851
9419,0,STARTING PARKED VEHICLES OR BACKING,1,0,1,"1900   PALM AVENUE, San Diego, CA",32.5837636,-117.0887537
9420,0,"RED OR STOP,VEHICLES STOP AT LIMIT LINE",0,0,1,"2100 S WOODMAN STREET, San Diego, CA",32.686925,-117.045392
9421,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"200   50TH STREET, San Diego, CA",32.70540380855022,-117.0868566354536
9422,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"3000   BRANT STREET, San Diego, CA",32.736945,-117.166842
9423,1,FOLLOWING TOO CLOSELY,1,0,0,"6300   MIRAMAR ROAD, San Diego, CA",32.8937308,-117.1186797
9424,1,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,1,"3800   TEXAS STREET, San Diego, CA",32.747556,-117.139068
9425,1,"RED OR STOP,VEHICLES STOP AT LIMIT LINE",1,0,0,"6600   COLLEGE GROVE DRIVE, San Diego, CA",32.7445,-117.053628
9426,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,0,"2800   MIDWAY DRIVE, San Diego, CA",32.7497566,-117.206155
9427,1,STARTING PARKED VEHICLES OR BACKING,0,0,1,"4100   OHIO STREET, San Diego, CA",32.752335,-117.129021
9428,1,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),0,0,1,"4000   LOMA RIVIERA CIRCLE, San Diego, CA",32.754769,-117.224535
9429,0,DUI ALCOHOL,0,0,0,"0   RICHMOND STREET, San Diego, CA",32.7394083,-117.1521029
9430,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"2000   SUNSET CLIFFS BOULEVARD, San Diego, CA",32.746558,-117.246135
9431,1,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),1,0,0,"1300   MORENA BOULEVARD, San Diego, CA",32.771822,-117.202158
9432,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"0   I-805 SB  , San Diego, CA",,
9433,0,YIELD RIGHT OF WAY TO PEDESTRIANS,1,0,0,"400   FIR STREET, San Diego, CA",32.725191,-117.161009
9434,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"1700   ORO VISTA ROAD, San Diego, CA",32.56538993263869,-117.07879661717762
9435,1,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",1,0,1,"9800   MIRA MESA BOULEVARD, San Diego, CA",32.9123574,-117.1493366
9436,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"1000   33RD STREET, San Diego, CA",32.716131,-117.12326
9437,0,YIELD RIGHT OF WAY TO PEDESTRIANS,1,0,0,"2100   PAN AMERICAN EAST ROAD, San Diego, CA",,
9438,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,0,"0   STATE HIGHWAY 78  , San Diego, CA",32.7169643,-117.1700668
9439,1,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",0,0,1,"1600   SMYTHE AVENUE, San Diego, CA",32.56599,-117.051042
9440,1,HIT AND RUN:PROP DAMAGE (M),0,0,1,"1200   HOLLISTER STREET, San Diego, CA",32.574172,-117.084184
9441,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"2600   RIDGE VIEW DRIVE, San Diego, CA",32.733560668971215,-117.09240796382728
9442,1,UNSAFE START ON HWY (I),0,0,1,"6800   MISSION GORGE ROAD, San Diego, CA",32.7913088,-117.0978242
9443,0,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),0,0,1,"5100   OLVERA AVENUE, San Diego, CA",32.697174,-117.085053
9444,1,STARTING PARKED VEHICLES OR BACKING,0,0,1,"4500   WILSON AVENUE, San Diego, CA",32.75914,-117.116359
9445,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"1600   NEALE STREET, San Diego, CA",32.74563617588621,-117.17711535336392
9446,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"0   FRIARS ROAD, San Diego, CA",32.7721825,-117.1579537
9447,1,STOP REQUIREMENTS STATE STOP LINE,1,0,0,"300 W IVY STREET, San Diego, CA",32.728308,-117.165882
9448,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"1700   ROOSEVELT AVENUE, San Diego, CA",32.791152,-117.235672
9449,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"4100   EL CAJON BOULEVARD, San Diego, CA",32.7859071,-116.9767298
9450,1,ENTERING HWY FROM PRIVATE ROAD OR DRIVEWAY,1,0,0,"8500   AIRWAY ROAD, San Diego, CA",32.56061103214455,-116.96068689009141
9451,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,0,"5000   MISSION CENTER ROAD, San Diego, CA",32.766979,-117.153501
9452,0,RIGHT-OF-WAY: ENTERING OR CROSSING INTERSECTION (I),1,0,0,"10100   MIRAMAR WAY, San Diego, CA",32.8809955,-117.1191073
9453,1,"RED OR STOP,VEHICLES STOP AT LIMIT LINE",1,0,0,"1900   04TH AVENUE, San Diego, CA",,
9454,0,"RED OR STOP,VEHICLES STOP AT LIMIT LINE",1,0,0,"4300   EASTGATE MALL, San Diego, CA",32.877693,-117.213922
9455,1,YIELD RIGHT OF WAY TO PEDESTRIANS,1,0,0,"4800   DIANE AVENUE, San Diego, CA",32.832279,-117.188718
9456,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"4400   MERCURY STREET, San Diego, CA",32.820095,-117.14915
9457,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"0   CORONADO AVENUE, San Diego, CA",32.692795,-117.191132
9458,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"12100   RANCHO BERNARDO ROAD, San Diego, CA",33.02173536143454,-117.06854261905265
9459,0,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",0,0,1,"4000   CROWN POINT DRIVE, San Diego, CA",32.794217,-117.230745
9460,0,OFF-CENTER LANES,0,0,1,"4000   03RD AVENUE, San Diego, CA",,
9461,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"2400   HISTORIC DECATUR ROAD, San Diego, CA",32.7304816,-117.2201759
9462,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"9400   MIRA MESA BOULEVARD, San Diego, CA",32.9123574,-117.1493366
9463,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,0,"3800   BANCROFT STREET, San Diego, CA",32.747542,-117.124031
9464,1,LEFT TURN YIELD UNTIL SAFE OR U-TURN,1,0,0,"6100   MISSION GORGE ROAD, San Diego, CA",32.7913088,-117.0978242
9465,1,OPERATE MOTOR SCOOTER ON HGHWY W/POSTED SPEED > 25MPH,1,0,0,"1500   F STREET, San Diego, CA",32.7169643,-117.1700668
9466,1,UNSAFE START ON HWY (I),1,0,0,"1200   PACIFIC BEACH DRIVE, San Diego, CA",32.792683,-117.246251
9467,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"1400   DEER TAIL COURT, San Diego, CA",,
9468,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"9800   TOWNE CENTRE DRIVE, San Diego, CA",32.88562104407209,-117.21274178453582
9469,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,0,"900   GARNET AVENUE, San Diego, CA",32.8051662,-117.2233097
9470,0,LEFT TURN YIELD UNTIL SAFE OR U-TURN,1,0,0,"7500   PALMILLA DRIVE, San Diego, CA",32.85729769120502,-117.2269448242041
9471,1,UNSAFE SPEED (BASIC SPEED LAW) (I),0,0,1,"1600   PACIFIC BEACH DRIVE, San Diego, CA",32.794068,-117.238977
9472,1,"RED OR STOP,VEHICLES STOP AT LIMIT LINE",1,0,0,"5500   SORRENTO VALLEY BOULEVARD, San Diego, CA",32.913246,-117.197869
9473,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"4200   WEST POINT LOMA BOULEVARD, San Diego, CA",32.752855,-117.226672
9474,1,DUI ALCOHOL AND/OR DRUGS,1,0,0,"4300   INGRAHAM STREET, San Diego, CA",32.7672782,-117.2334357
9475,1,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",1,0,0,"14700   CARMEL VALLEY ROAD, San Diego, CA",32.9655945,-117.1843702
9476,1,STARTING PARKED VEHICLES OR BACKING,0,0,1,"500   ROBINSON AVENUE, San Diego, CA",32.74704,-117.160276
9477,0,DUI ALCOHOL (M),0,0,1,"5200   LA PAZ DRIVE, San Diego, CA",32.69874175845706,-117.08228172799612
9478,0,RIGHT-OF-WAY:ENTERING HWY (I),1,0,0,"1300   CAMINO DEL RIO SOUTH  , San Diego, CA",32.76598079123367,-117.15053038072686
9479,0,"UNCONTROLLED INTERSECTION,YIELD TO FIRST VEHICLE WITHIN",1,0,0,"9300   MIRA MESA BOULEVARD, San Diego, CA",32.9123574,-117.1493366
